Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/05/2026 07:32:46 PM,119703679,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15872528028148575,6650204.38888889,9245004.904949669,2.3957596E7,38.0,1.19703679E8,6650204.38888889,9245004.904949669,2.3957596E7,38.0,0,0,0,0,0,0,0,0,0,0,0,0.15872528028148575,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67448.5,40633.89118088495,96181.0,38716.0,1.8170186833333332E7,6915692.706726533,2.3957596E7,5292834.0,NeedManualLabel
192.168.1.1-239.255.255.250-51304-1900-17,192.168.1.1,51304,239.255.255.250,1900,17,15/05/2026 07:32:50 PM,213045,19,0,8703.0,0.0,497.0,417.0,458.05263157894746,31.202695190231605,0,0,0,0,40850.52453706963,89.18303644769884,11835.833333333336,23774.31471703666,81818.0,3.0,213045.0,11835.833333333336,23774.31471703666,81818.0,3.0,0,0,0,0,0,0,0,0,0,152,0,89.18303644769884,0.0,417.0,497.0,455.99999999999994,31.72745780782584,1006.6315789473688,0,0,0,0,0,0,0,0,0.0,480.0,458.05263157894734,0.0,0,0,0,8703,19,40850,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.106-150.171.109.82-53255-443-6,192.168.1.106,53255,150.171.109.82,443,6,15/05/2026 07:33:22 PM,90284806,13,15,3436.0,881.0,1320.0,0.0,264.3076923076923,439.31165562642514,314.0,0.0,58.733333333333334,101.23414631907744,47.81535444623982,0.31012970222254227,3343881.703703704,1.2006981801443018E7,4.5002218E7,0.0,9.0281839E7,7523486.583333334,1.7506794300087653E7,4.5005983E7,0.0,9.0227697E7,6444835.5,1.6336309654916761E7,4.5005182E7,3.0,0,0,0,0,284,324,0.14398879031760892,0.16614091190493338,0.0,1320.0,148.86206896551727,314.908231999865,99167.19458128078,1,2,0,14,27,0,0,0,1.0,154.17857142857142,264.3076923076923,58.733333333333334,0,0,0,4252,13,19775,6,1718,7,440,65535,192,9,20,139550.5,192029.6956736119,275336.0,3765.0,4.5001369E7,1200.6673144547576,4.5002218E7,4.500052E7,NeedManualLabel
192.168.1.106-150.171.109.82-53255-443-6,192.168.1.106,53255,150.171.109.82,443,6,15/05/2026 07:34:52 PM,1493,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.3770931011386,746.5,248.19448019647817,922.0,571.0,922.0,922.0,0.0,922.0,922.0,0,0,0,0,0,0,0,0,0,40,32,1339.5847287340926,669.7923643670463,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,252,192,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.106-224.0.0.22-0-0-0,192.168.1.106,0,224.0.0.22,0,0,15/05/2026 07:32:49 PM,6508348,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4609464644484284,3254174.0,1766024.641857525,4502942.0,2005406.0,6508348.0,3254174.0,1766024.641857525,4502942.0,2005406.0,0,0,0,0,0,0,0,0,0,0,0,0.4609464644484284,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.106-149.154.167.92-61256-443-6,192.168.1.106,61256,149.154.167.92,443,6,15/05/2026 07:32:38 PM,111846898,15,13,1944.0,792.0,377.0,0.0,129.6,140.72506122628926,105.0,0.0,60.92307692307692,50.52798158522586,24.462010560185586,0.2503422133352326,4142477.7037037043,8546266.353843722,3.4867091E7,7284.0,1.1163198E8,7973712.857142857,1.0742897630134314E7,3.5070466E7,35794.0,1.11615893E8,9301324.416666666,1.1048925514584348E7,3.4935281E7,142037.0,1,0,0,0,300,260,0.13411190000101747,0.11623031333421514,0.0,377.0,105.13793103448276,117.33399341133932,13767.26600985222,0,0,0,16,28,0,0,0,0.0,108.89285714285714,129.6,60.92307692307692,0,0,0,0,0,0,1,216,1,88,1020,3072,7,20,3092086.8,4465943.512855789,1.0368661E7,125045.0,1.92343092E7,1.0679222869272355E7,3.4867091E7,9710409.0,NeedManualLabel
192.168.1.106-66.102.1.188-60920-5228-6,192.168.1.106,60920,66.102.1.188,5228,6,15/05/2026 07:32:47 PM,90026377,3,3,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03332356693638799,0.06664713387277597,1.80052754E7,2.4649508655985303E7,4.5012147E7,3700.0,9.0022665E7,4.50113325E7,6384.467127333338,4.5015847E7,4.5006818E7,9.0022677E7,4.50113385E7,6866.713952102563,4.5016194E7,4.5006483E7,0,0,0,0,60,96,0.03332356693638799,0.03332356693638799,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,6,0,0,0,1.0,0.6666666666666666,1.0,0.0,0,0,0,0,0,0,1,1,1,0,255,384,2,20,3873.5,245.36605307173198,4047.0,3700.0,4.5007459E7,6629.8331804050695,4.5012147E7,4.5002771E7,NeedManualLabel
192.168.1.106-34.160.81.0-62309-443-6,192.168.1.106,62309,34.160.81.0,443,6,15/05/2026 07:32:50 PM,90230873,8,9,2093.0,830.0,1320.0,0.0,261.625,492.6264703461582,618.0,0.0,92.22222222222221,209.26166501403077,32.39467715224256,0.18840558042700084,5639429.5625,1.5358522668894092E7,4.5013703E7,0.0,9.0224348E7,1.288919257142857E7,2.1926168852409884E7,4.5017455E7,0.0,9.0179861E7,1.1272482625E7,2.0827593888053726E7,4.5020228E7,294.0,0,0,0,0,172,216,0.08866144961270628,0.09974413081429456,0.0,1320.0,162.38888888888889,359.62008366491904,129326.60457516335,0,2,0,4,16,0,0,0,1.0,171.94117647058823,261.625,92.22222222222223,0,0,0,2921,5,21036,4,1046,4,415,65535,384,5,20,128294.5,176129.6925918512,252837.0,3752.0,4.49838795E7,42176.798177434,4.5013703E7,4.4954056E7,NeedManualLabel
192.168.1.106-34.160.81.0-62309-443-6,192.168.1.106,62309,34.160.81.0,443,6,15/05/2026 07:35:06 PM,7862325,2,3,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.12718884045113882,0.635944202255694,1965581.25,3702614.755844161,7514221.0,1815.0,7516036.0,7516036.0,0.0,7516036.0,7516036.0,7860510.0,3930255.0,5071224.170672994,7516152.0,344358.0,0,0,0,0,40,72,0.25437768090227764,0.38156652135341645,0.0,1.0,0.33333333333333337,0.5163977794943222,0.26666666666666666,2,0,0,0,5,0,0,0,1.0,0.4,0.5,0.0,0,0,0,0,0,0,2,1,3,0,252,1047,0,20,1815.0,0.0,1815.0,1815.0,7514221.0,0.0,7514221.0,7514221.0,NeedManualLabel
192.168.1.106-192.168.1.110-51022-8009-6,192.168.1.106,51022,192.168.1.110,8009,6,15/05/2026 07:33:03 PM,90055598,3,1,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03331275419435891,0.04441700559247855,3.0018532666666664E7,2.5968264498542685E7,4.5015173E7,32964.0,9.0022634E7,4.5011317E7,5453.207496510655,4.5015173E7,4.5007461E7,0,0,0,0,0,0,0,0,0,60,32,0.03331275419435891,0.011104251398119637,0.0,1.0,0.8,0.4472135954999579,0.2,0,0,0,0,4,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,252,1161,2,20,0,0,0,0,4.5011317E7,5453.207496510655,4.5015173E7,4.5007461E7,NeedManualLabel
192.168.1.106-150.171.110.114-55398-443-6,192.168.1.106,55398,150.171.110.114,443,6,15/05/2026 07:33:54 PM,90279517,44,77,3477.0,85234.0,1320.0,0.0,79.02272727272725,263.5775768276628,1420.0,0.0,1106.9350649350652,568.9721419889863,982.6259925604165,1.3402818714681426,752329.3083333333,5764700.844849508,4.5002279E7,0.0,4.5584957E7,1060115.2790697676,6860678.96332658,4.5002279E7,0.0,9.0236221E7,1187318.697368421,7225598.799554621,4.5006004E7,1.0,0,0,0,0,940,1564,0.48737522598841554,0.8529066454797272,0.0,1420.0,727.139344262295,690.6026750620593,476932.05480287236,1,2,0,75,120,0,0,0,1.0,733.1487603305785,79.02272727272727,1106.935064935065,0,0,0,88647,74,165274,22,1738,38,42617,65535,192,8,20,293133.0,409478.4659173178,582678.0,3588.0,4.4846623E7,220130.8262647465,4.5002279E7,4.4690967E7,NeedManualLabel
192.168.1.106-20.190.177.21-54837-443-6,192.168.1.106,54837,20.190.177.21,443,6,15/05/2026 07:35:29 PM,1042131,19,21,4714.0,15497.0,1320.0,0.0,248.10526315789477,448.2345485639363,1420.0,0.0,737.952380952381,701.0936796313654,19393.914968463658,38.38289044275624,26721.307692307688,108804.97341094048,672560.0,0.0,1042131.0,57896.166666666664,156827.39646099877,672560.0,0.0,316381.0,15819.05,32286.092493069715,125036.0,3.0,0,0,0,0,404,432,18.231872960309214,20.151017482447028,0.0,1420.0,492.95121951219517,634.225549438822,402242.0475609756,0,2,1,22,39,0,0,0,1.0,505.275,248.10526315789474,737.952380952381,0,0,0,20211,24,68906,0,0,0,0,65535,384,9,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.106-140.82.112.26-56901-443-6,192.168.1.106,56901,140.82.112.26,443,6,15/05/2026 07:33:42 PM,105820421,13,18,3491.0,3919.0,1320.0,0.0,268.53846153846155,468.68052647558966,1420.0,0.0,217.7222222222222,458.9853010020557,70.02429143614917,0.2929491274656713,3527347.3666666667,1.158733186409932E7,4.5012581E7,0.0,1.05811373E8,8817614.416666668,1.7458052717173677E7,4.52166E7,0.0,1.05618909E8,6212877.0,1.5035879453685524E7,4.5021629E7,1.0,0,0,0,0,272,396,0.12284963409850733,0.17009949336716398,0.0,1420.0,231.5625,450.5239915204115,202971.86693548382,0,2,0,13,30,0,0,0,1.0,239.03225806451613,268.53846153846155,217.72222222222223,0,0,0,7354,12,13499,4,1163,6,1306,65535,96,8,20,339421.0,415926.7316102681,806003.0,7535.0,3.4931036666666664E7,1.7410986231419355E7,4.5012581E7,1.482659E7,NeedManualLabel
192.168.1.106-80.83.19.43-55400-443-6,192.168.1.106,55400,80.83.19.43,443,6,15/05/2026 07:34:24 PM,99976669,11,12,1210.0,6446.0,765.0,0.0,110.00000000000001,243.25912110340283,1440.0,0.0,537.1666666666665,610.5283603469038,76.57786638200558,0.23005367382263955,4544394.045454546,2.1277498485314213E7,9.9808253E7,1.0,9.9966353E7,9996635.299999999,3.155661030458095E7,9.9808253E7,432.0,9.9972745E7,9088431.363636365,3.009182414175729E7,9.981862E7,1.0,0,0,0,0,244,252,0.11002567008908848,0.12002800373355108,0.0,1440.0,318.99999999999994,504.12886551305337,254145.91304347827,2,2,0,8,22,0,0,0,1.0,332.8695652173913,110.0,537.1666666666666,0,0,0,7632,10,51591,11,1210,12,6446,65535,501,3,20,158100.0,0.0,158100.0,158100.0,9.9808253E7,0.0,9.9808253E7,9.9808253E7,NeedManualLabel
192.168.1.106-80.83.19.11-54831-443-6,192.168.1.106,54831,80.83.19.11,443,6,15/05/2026 07:34:35 PM,90096233,3,2,2.0,0.0,1.0,0.0,0.6666666666666666,0.5773502691896257,0.0,0.0,0.0,0.0,0.022198486367349012,0.055496215918372525,2.252405825E7,2.5961089550808895E7,4.5014204E7,2902.0,9.0016911E7,4.50084555E7,12233.654421308458,4.5017106E7,4.4999805E7,4.5093526E7,4.5093526E7,0.0,4.5093526E7,4.5093526E7,0,0,0,0,60,40,0.03329772955102352,0.022198486367349012,0.0,1.0,0.33333333333333337,0.5163977794943222,0.26666666666666666,0,0,1,0,4,0,0,0,0.0,0.4,0.6666666666666666,0.0,0,0,0,0,0,0,1,1,1,0,253,0,2,20,2902.0,0.0,2902.0,2902.0,4.50070045E7,10181.630542305098,4.5014204E7,4.4999805E7,NeedManualLabel
192.168.1.106-80.83.19.43-55399-443-6,192.168.1.106,55399,80.83.19.43,443,6,15/05/2026 07:34:22 PM,109907969,147,160,4638.0,206448.0,1384.0,0.0,31.551020408163247,187.16054875220254,1440.0,0.0,1290.3000000000004,413.3604241477069,1920.5704729199392,2.793246047518174,359176.36928104574,6219575.027665934,1.08799441E8,0.0,1.09902834E8,752759.1369863013,9003868.961159576,1.08799441E8,0.0,1.0990592E8,691232.2012578617,8628398.86631873,1.08804627E8,0.0,0,0,0,0,2964,3212,1.3374826351308522,1.455763412387322,0.0,1440.0,685.3441558441559,708.5832622050391,502090.2394771352,2,2,0,39,306,0,0,0,1.0,687.5765472312704,31.551020408163264,1290.3,0,0,0,211062,160,192554,147,4638,160,206448,65535,560,7,20,1103393.0,0.0,1103393.0,1103393.0,1.08799441E8,0.0,1.08799441E8,1.08799441E8,NeedManualLabel
98.66.133.184-192.168.1.106-443-58455-6,98.66.133.184,443,192.168.1.106,58455,6,15/05/2026 07:33:24 PM,119908435,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05003818121719294,2.3981687E7,3.283811505283324E7,6.0007348E7,74.0,1.199083E8,5.995415E7,75507.6905222243,6.0007542E7,5.9900758E7,1.19908241E8,5.99541205E7,75379.70419482952,6.0007422E7,5.9900819E7,0,0,0,0,60,60,0.02501909060859647,0.02501909060859647,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,65535,253,0,20,134.0,84.8528137423857,194.0,74.0,5.9954016E7,75422.83770848191,6.0007348E7,5.9900684E7,NeedManualLabel
192.168.1.106-172.217.18.99-54832-80-6,192.168.1.106,54832,172.217.18.99,80,6,15/05/2026 07:35:23 PM,60373652,8,9,400.0,445.0,200.0,0.0,50.0,92.58200997725514,223.0,0.0,49.44444444444445,98.11359629418226,13.996171707485908,0.28157978583107746,3773353.25,8107442.288294737,2.2118337E7,37.0,6.033046E7,8618637.142857144,1.075343552157727E7,2.2118374E7,553.0,6.0318546E7,7539818.249999999,1.0429941307932572E7,2.2118498E7,3362.0,0,0,0,0,172,192,0.13250813450874233,0.1490716513223351,0.0,223.0,46.94444444444443,90.53596764771721,8196.761437908497,2,2,0,4,16,0,0,0,1.0,49.705882352941174,50.0,49.44444444444444,0,0,0,845,4,7571,2,133,3,148,65535,133,2,20,72648.33333333334,125659.14668392959,217747.0,37.0,2.0037505E7,2151154.7631130586,2.2118337E7,1.7822325E7,NeedManualLabel
192.168.1.106-2.20.33.120-54833-80-6,192.168.1.106,54833,2.20.33.120,80,6,15/05/2026 07:35:24 PM,60183545,7,7,227.0,263.0,227.0,0.0,32.42857142857142,85.79793537309459,263.0,0.0,37.57142857142858,99.40465640142676,8.141760343296493,0.23262172409418555,4629503.461538462,8797976.08480288,2.2117842E7,161.0,6.0111093E7,1.00185155E7,1.1002467285118166E7,2.2118003E7,622.0,6.0134114E7,1.0022352333333332E7,1.1022387848705627E7,2.2118181E7,3824.0,0,0,0,0,152,152,0.11631086204709278,0.11631086204709278,0.0,263.0,32.666666666666664,86.47515470325787,7477.952380952381,2,2,0,2,13,0,0,0,1.0,35.0,32.42857142857143,37.57142857142857,0,0,0,0,0,0,2,75,2,87,65535,131,1,20,51763.33333333333,89223.75498897888,154790.0,161.0,1.9985267666666668E7,2148079.851710437,2.2117842E7,1.7822011E7,NeedManualLabel
192.168.1.106-80.83.19.43-50609-443-6,192.168.1.106,50609,80.83.19.43,443,6,15/05/2026 07:34:24 PM,90108594,13,13,2928.0,1319.0,1384.0,0.0,225.23076923076928,420.6481415320398,621.0,0.0,101.46153846153845,187.94352670621362,47.132019394287745,0.28854073563726895,3604343.76,1.2460274681608299E7,4.5007221E7,0.0,9.0104223E7,7508685.25,1.751557472629508E7,4.5007333E7,0.0,9.0106218E7,7508851.5,1.75183367196938E7,4.5018652E7,1.0,0,0,0,0,272,296,0.14427036781863448,0.14427036781863448,0.0,1384.0,157.2962962962963,320.6050547630233,102787.60113960117,0,2,0,12,25,0,0,0,1.0,163.34615384615384,225.23076923076923,101.46153846153847,0,0,0,4245,13,116617,6,1464,6,659,65535,481,9,20,46651.5,60835.93191938462,89669.0,3634.0,4.500546E7,2490.4300833390203,4.5007221E7,4.5003699E7,NeedManualLabel
192.168.1.106-80.83.19.43-50609-443-6,192.168.1.106,50609,80.83.19.43,443,6,15/05/2026 07:36:24 PM,78,1,1,24.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,307692.3076923077,25641.02564102564,78.0,0.0,78.0,78.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,12820.51282051282,12820.51282051282,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,2,0,0,0,1.0,24.0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,481,481,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
