Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.101-192.168.56.1-39860-22-6,192.168.56.101,39860,192.168.56.1,22,6,17/05/2026 12:00:07 AM,692075,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,7041.144384640393,59.24213416175993,17301.874999999996,28308.43984613839,137103.0,145.0,680034.0,35791.26315789473,50512.92894216083,180312.0,3650.0,691652.0,34582.600000000006,34893.13566093812,137103.0,2343.0,0,0,0,0,648,668,28.898602030126792,30.343532131633133,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,7341,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39872-22-6,192.168.56.101,39872,192.168.56.1,22,6,17/05/2026 12:00:08 AM,660561,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,7377.062829927895,62.06845393536706,16514.025000000005,24256.453099084316,118563.0,119.0,650573.0,34240.684210526306,44014.471664382574,162689.0,3774.0,660064.0,33003.200000000004,28454.802981126697,118563.0,3529.0,0,0,0,0,648,668,30.27729460261808,31.791159332748983,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,7654,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39878-22-6,192.168.56.101,39878,192.168.56.1,22,6,17/05/2026 12:00:09 AM,534672,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,9113.998862854236,76.68252685758745,13366.800000000001,19415.227859357437,87185.0,109.0,524232.0,27591.157894736847,37047.665246968834,132880.0,2635.0,534235.0,26711.749999999996,23369.89544573824,87185.0,2210.0,0,0,0,0,648,668,37.40611066223778,39.27641619534967,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,9606,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39888-22-6,192.168.56.101,39888,192.168.56.1,22,6,17/05/2026 12:00:09 AM,508619,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,9580.845387215184,80.61043728213062,12715.474999999999,18389.774933422188,87977.0,108.0,500558.0,26345.157894736843,35677.44210790024,133072.0,2002.0,508189.0,25409.449999999997,21771.52493142071,87977.0,1989.0,0,0,0,0,648,668,39.3221645278686,41.288272754262024,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,9951,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39894-22-6,192.168.56.101,39894,192.168.56.1,22,6,17/05/2026 12:00:10 AM,497204,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,9800.806107754564,82.46112259756559,12430.100000000002,17326.529319115063,81795.0,104.0,487853.0,25676.473684210523,33121.3382552504,126697.0,2544.0,496767.0,24838.350000000006,20212.66407680044,81795.0,1730.0,0,0,0,0,648,668,40.22493785247102,42.23618474509457,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,10252,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39896-22-6,192.168.56.101,39896,192.168.56.1,22,6,17/05/2026 12:00:11 AM,547587,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,8899.042526575686,74.8739469709836,13689.675000000003,20210.976526969644,98351.0,122.0,539541.0,28396.894736842096,38125.267257197665,143086.0,2946.0,547130.0,27356.499999999996,24908.234160614436,98351.0,1670.0,0,0,0,0,648,668,36.52387657121151,38.350070399772086,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,9267,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39900-22-6,192.168.56.101,39900,192.168.56.1,22,6,17/05/2026 12:00:11 AM,509517,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,9563.959593104842,80.468365137964,12737.925,17155.839728474453,73606.0,73.0,503683.0,26509.63157894737,32777.9193448722,118281.0,2822.0,509235.0,25461.75,19980.643862116576,73606.0,2148.0,0,0,0,0,648,668,39.25286104290927,41.215504095054726,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,9859,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39904-22-6,192.168.56.101,39904,192.168.56.1,22,6,17/05/2026 12:00:12 AM,534350,22,21,2304.0,2569.0,1256.0,0.0,104.72727272727273,259.96816321897165,1000.0,0.0,122.33333333333337,234.35685040837475,9119.490970337794,80.4716010105736,12722.61904761905,15922.211177413928,62719.0,157.0,524668.0,24984.190476190477,29820.048044258827,109678.0,1718.0,534023.0,26701.150000000005,17339.5463738242,62719.0,2553.0,0,0,0,0,712,668,41.17151679610742,39.300084214466175,0.0,1256.0,110.74999999999999,242.73615928257541,58920.84302325582,1,2,1,31,42,0,0,0,0.0,113.32558139534883,104.72727272727273,122.33333333333333,0,0,0,4873,31,9542,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39914-22-6,192.168.56.101,39914,192.168.56.1,22,6,17/05/2026 12:00:13 AM,409069,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,11912.415753821482,100.22758996648487,10226.725000000004,13452.793296804148,52399.0,108.0,401963.0,21155.947368421053,25937.60560883171,95634.0,1967.0,408574.0,20428.699999999997,18391.246548004125,67183.0,2014.0,0,0,0,0,648,668,48.89150730072433,51.33608266576054,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,13092,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39920-22-6,192.168.56.101,39920,192.168.56.1,22,6,17/05/2026 12:00:13 AM,592407,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,8225.763706370788,69.20917544863582,14810.175,22457.17041094059,110364.0,113.0,583454.0,30708.105263157897,41668.98387542617,156543.0,1994.0,592015.0,29600.749999999996,26292.4555636363,110364.0,2123.0,0,0,0,0,648,668,33.76057338957845,35.44860205905737,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,8469,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
